Name: Barclay-Kingston | Temperature: -273.1
Name: Briarcliff Manor | Temperature: -0.2
Name: Butler | Temperature: 2.6
Name: Biloxi | Temperature: 11.4
Name: West New York | Temperature: 2.0
Name: West Norriton | Temperature: -0.5
Name: Hartland | Temperature: -9.0
Name: Stanton | Temperature: 17.4
Name: Busti | Temperature: -3.0
Name: Centralia | Temperature: 1.3
Name: Tucson | Temperature: 16.9
Name: Tuba City | Temperature: 0.6
Name: Rosedale | Temperature: 0.7
Name: Westwood | Temperature: -0.7
Name: Newman | Temperature: 11.6
Name: Valley Falls | Temperature: -1.1
Name: Butte-Silver Bow | Temperature: 1.0
Name: Southwick | Temperature: -2.1
Name: Bell | Temperature: 8.5
Name: Red Bluff | Temperature: 12.1
Name: White Center | Temperature: 3.8
Name: Milford | Temperature: 0.5
Name: West Odessa | Temperature: 5.0
Name: Bath | Temperature: 10.9
Name: Tuckahoe | Temperature: 1.3
Name: Columbus | Temperature: 1.8
Name: Bridgeport | Temperature: 0.2
Name: Columbus | Temperature: 1.8
Name: Montrose | Temperature: -3.7
Name: Cathedral City | Temperature: 15.3
Name: Beacon Square | Temperature: 12.6
Name: Bridge City | Temperature: 13.6
Name: Cedarhurst | Temperature: 1.9
Name: Brattleboro | Temperature: -0.7
Name: Milford | Temperature: 0.5
Name: White Marsh | Temperature: -0.5
Name: Montpelier | Temperature: -6.0
Name: West Gate | Temperature: -0.6
Name: Conway | Temperature: 5.3
Name: Two Rivers | Temperature: -8.9
Name: Clarksdale | Temperature: 7.6
Name: Claremore | Temperature: 0.1
Name: Superior | Temperature: -17.7
Name: West Frankfort | Temperature: 2.7
Name: Big Flats | Temperature: -3.2
Name: Valley | Temperature: -11.0
Name: Rose Hill | Temperature: -273.1
Name: Southgate | Temperature: -2.3
Name: Milford | Temperature: 0.5
Name: Red Hill | Temperature: -273.1
Name: Cabot | Temperature: 6.8
Name: Mount Prospect | Temperature: -3.4
Name: Millburn | Temperature: 0.7
Name: State College | Temperature: 0.2
Name: Tucker | Temperature: 10.3
Name: Sterling Heights | Temperature: -273.1
Name: Brewer | Temperature: -7.7
Name: White Oak | Temperature: 3.2
Name: North Star | Temperature: 0.9
Name: West Orange | Temperature: 0.4
Name: Centralia | Temperature: 1.3
Name: Municipality of Murrysville | Temperature: -273.1
Name: Oregon | Temperature: -1.7
Name: Southglenn | Temperature: -3.4
Name: Burlington | Temperature: -0.1
Name: Robinson Township | Temperature: 0.7
Name: Lady Lake | Temperature: 10.3
Name: Bixby | Temperature: 0.9
Name: North Attleborough Center | Temperature: -273.1
Name: Montgomery | Temperature: -0.8
Name: Maynard | Temperature: -1.0
Name: Mount Carmel | Temperature: 2.5
Name: Clarkston | Temperature: 10.4
Name: Skaneateles | Temperature: -2.5
Name: Centereach | Temperature: 0.2
Name: Southwood Acres | Temperature: -1.3
Name: Newport | Temperature: 10.5
Name: Rosedale | Temperature: 0.7
Name: San Angelo | Temperature: 7.0
Name: Benbrook | Temperature: 10.6
Name: Center Point | Temperature: 8.8
Name: Clarence | Temperature: -1.9
Name: Milford | Temperature: 0.5
Name: Millis | Temperature: -1.6
Name: Reedsburg | Temperature: -11.5
Name: Sanger | Temperature: 11.8
Name: South San Francisco | Temperature: 14.1
Name: Brentwood | Temperature: 0.8
Name: Sammamish | Temperature: 3.0
Name: Reedley | Temperature: 11.3
Name: Newmarket | Temperature: -4.4
Name: Lincoln Park | Temperature: -2.2
Name: Westwood Lakes | Temperature: -273.1
Name: Aztec | Temperature: -1.3
Name: Batesville | Temperature: 5.4
Name: West Fargo | Temperature: -16.1
Name: New London | Temperature: 0.5
Name: North Attleborough | Temperature: -1.8
Name: Crystal | Temperature: -14.9
Name: Bisbee | Temperature: 7.8
Name: Longview | Temperature: 10.0
Name: Topeka | Temperature: -1.7
Name: Clarkston | Temperature: 10.4
Name: Harwood Heights | Temperature: -273.1
Name: Mount Sinai | Temperature: -0.5
Name: Bethesda | Temperature: 1.3
Name: Olympia | Temperature: 2.5
Name: Marysville | Temperature: 3.0
Name: Commack | Temperature: 0.9
Name: Birmingham | Temperature: 8.6
Name: Columbus | Temperature: 1.8
Name: Wallington | Temperature: 0.9
Name: Butler | Temperature: 2.6
Name: Martinsville | Temperature: 1.5
Name: Maitland | Temperature: 10.9
Name: Murphy | Temperature: 10.2
Name: Conyers | Temperature: 11.3
Name: Starkville | Temperature: 8.0
Name: Casselberry | Temperature: 11.2
Name: Hartford City | Temperature: 1.7
Name: Calhoun | Temperature: -3.5
Name: Warrington | Temperature: 10.2
Name: Commerce | Temperature: 16.7
Name: Calexico | Temperature: 13.8
Name: Cadillac | Temperature: -9.2
Name: Soddy-Daisy | Temperature: 6.6
Name: Solana Beach | Temperature: 17.3
Name: Spanaway | Temperature: 1.8
Name: Valley Park | Temperature: 2.7
Name: Laguna Hills | Temperature: -273.1
Name: Concord | Temperature: 11.6
Name: Wethersfield | Temperature: -1.7
Name: Wallingford | Temperature: -0.9
Name: Westchester | Temperature: 16.4
Name: Milford | Temperature: 0.5
Name: Steubenville | Temperature: 0.6
Name: Milpitas | Temperature: 12.2
Name: Cudahy | Temperature: 17.5
Name: Harvey | Temperature: -1.3
Name: Hartselle | Temperature: 7.3
Name: Lincolnshire | Temperature: 10.9
Name: Olympia Heights | Temperature: -273.1
Name: Bradenton | Temperature: 12.3
Name: Billings | Temperature: 2.9
Name: Milford | Temperature: 0.5
Name: West Freehold | Temperature: -0.2
Name: Martinsburg | Temperature: -0.5
Name: Bastrop | Temperature: 9.8
Name: Somerset | Temperature: -2.3
Name: Inglewood | Temperature: 17.2
Name: Somerset | Temperature: -2.3
Name: Commerce City | Temperature: -3.8
Name: Bartow | Temperature: 10.7
Name: Milton | Temperature: 9.6
Name: Montvale | Temperature: -0.7
Name: Swarthmore | Temperature: 1.6
Name: Martinsville | Temperature: 1.5
Name: Lawrence | Temperature: -3.2
Name: Miles City | Temperature: 0.0
Name: Manteca | Temperature: 11.9
Name: Mount Pleasant | Temperature: 10.2
Name: Somersworth | Temperature: -2.4
Name: West Hartford | Temperature: -273.1
Name: Stony Brook | Temperature: 0.8
Name: Castle Shannon | Temperature: 0.3
Name: West Glens Falls | Temperature: -1.2
Name: White Plains | Temperature: 1.1
Name: Benicia | Temperature: 12.0
Name: Sandusky South | Temperature: -273.1
Name: Pikeville | Temperature: 2.8
Name: Webster | Temperature: -3.3
Name: Orland Hills | Temperature: -273.1
Name: Milton | Temperature: 9.6
Name: Mount Dora | Temperature: 10.7
Name: Parma Heights | Temperature: -273.1
Name: Lake Grove | Temperature: 0.4
Name: West Pensacola | Temperature: 8.5
Name: Maywood | Temperature: 17.2
Name: Marysville | Temperature: 3.0
Name: New Cassel | Temperature: 1.6
Name: New London | Temperature: 0.5
Name: Naples | Temperature: 8.8
Name: Somerton | Temperature: 15.0
Name: Oakdale | Temperature: -13.7
Name: Norwalk | Temperature: 17.7
Name: Lake Arbor | Temperature: 0.5
Name: Payson | Temperature: -2.0
Name: South Cleveland | Temperature: 7.5
Name: Melrose Park | Temperature: -2.6
Name: Milwaukee | Temperature: -7.4
Name: Spanish Springs | Temperature: 0.1
Name: Nesconset | Temperature: 0.8
Name: Novi | Temperature: -3.3
Name: Milton | Temperature: 9.6
Name: Milwaukie | Temperature: 4.1
Name: Minden | Temperature: 6.1
Name: Maryville | Temperature: 7.4
Name: Napa | Temperature: 13.7
Name: Springville | Temperature: -2.0
Name: New Brighton | Temperature: -14.4
Name: City of The Dalles | Temperature: 0.9
Name: Norwood | Temperature: -0.9
Name: Paramus | Temperature: -0.1
Name: St. Johnsbury | Temperature: -273.1
Name: Seattle | Temperature: 3.9
Name: Mineola | Temperature: 1.9
Name: Paradise | Temperature: 11.2
Name: Natchitoches | Temperature: 12.0
Name: Oregon City | Temperature: 4.2
Name: Orange | Temperature: 16.9
Name: Nazareth | Temperature: 13.9
Name: Norwich | Temperature: 11.1
Name: North Versailles | Temperature: 0.2
Name: Newbury | Temperature: 10.3
Name: Nanuet | Temperature: -0.5
Name: Mount Vernon | Temperature: 2.4
Name: Northport | Temperature: 7.9
Name: North Bend | Temperature: 6.1
Name: Maryville | Temperature: 7.4
Name: Connersville | Temperature: 0.9
Name: Mount Kisco | Temperature: -0.7
Name: Tyler | Temperature: 10.2
Name: Seymour | Temperature: 2.6
Name: New Brighton | Temperature: -14.4
Name: Northridge | Temperature: 3.0
Name: Rehoboth | Temperature: 22.4
Name: Norwich | Temperature: 11.1
Name: Ocala | Temperature: 6.0
Name: Mount Vernon | Temperature: 2.4
Name: North Augusta | Temperature: 11.7
Name: Laurens | Temperature: 7.9
Name: Opportunity | Temperature: -0.5
Name: Port Jefferson Station | Temperature: -0.4
Name: Normandy Park | Temperature: 3.5
Name: Mason | Temperature: 2.7
Name: New Britain | Temperature: -2.0
Name: Catalina | Temperature: 13.5
Name: West Paterson | Temperature: -273.1
Name: Pittsburgh | Temperature: 0.6
Name: Searcy | Temperature: 6.8
Name: Scotia | Temperature: -2.4
Name: Naugatuck | Temperature: -1.1
Name: Seaford | Temperature: 8.9
Name: Medfield | Temperature: -1.4
Name: Mims | Temperature: 11.5
Name: Napili-Honokowai | Temperature: 21.6
Name: Beeville | Temperature: 18.2
Name: Park City | Temperature: -4.0
Name: Medway | Temperature: 9.4
Name: Pauls Valley | Temperature: 3.7
Name: Shawnee | Temperature: -2.2
Name: North Chicago | Temperature: -4.0
Name: Milo | Temperature: -10.0
Name: North Auburn | Temperature: 12.0
Name: Cookeville | Temperature: 5.8
Name: Nebraska City | Temperature: -3.6
Name: Skowhegan | Temperature: -7.0
Name: Needham | Temperature: -0.5
Name: Clarion | Temperature: -0.6
Name: Sandwich | Temperature: -2.6
Name: McComb | Temperature: 13.1
Name: West Goshen | Temperature: 0.0
Name: Mount Kisco | Temperature: -0.7
Name: New City | Temperature: -0.5
Name: Wethersfield | Temperature: -1.7
Name: Ontario | Temperature: 15.3
Name: Mount Pleasant | Temperature: 10.2
Name: North Canton | Temperature: 0.4
Name: Jefferson Hills | Temperature: -273.1
Name: Malden | Temperature: -0.1
Name: Opp | Temperature: 9.0
Name: Shawnee | Temperature: -2.2
Name: Parsons | Temperature: -0.5
Name: Ontario | Temperature: 15.3
Name: Souderton | Temperature: -1.9
Name: Sparks | Temperature: -0.3
Name: O’Fallon | Temperature: -273.1
Name: Oak Island | Temperature: 11.5
Name: North Arlington | Temperature: 1.5
Name: McGuire AFB | Temperature: -1.6
Name: North Caldwell | Temperature: -0.1
Name: McCandless Township | Temperature: 0.5
Name: Park City | Temperature: -4.0
Name: North Castle | Temperature: -273.1
Name: Webster | Temperature: -3.3
Name: Natick | Temperature: -1.0
Name: Central Falls | Temperature: -1.1
Name: New Carrollton | Temperature: 0.7
Name: Taylorville | Temperature: -0.5
Name: Parker | Temperature: 9.7
Name: Oak Creek | Temperature: -7.1
Name: Orange | Temperature: 16.9
Name: Bartonville | Temperature: -3.7
Name: North Charleston | Temperature: 9.8
Name: Bismarck | Temperature: -4.7
Name: Sheboygan Falls | Temperature: -8.9
Name: Mount Vernon | Temperature: 2.4
Name: Orange City | Temperature: 9.6
Name: Mount Vernon | Temperature: 2.4
Name: Maple Grove | Temperature: -15.4
Name: Medfield | Temperature: -1.4
Name: Burr Ridge | Temperature: -2.3
Name: Spring Hill | Temperature: -273.1
Name: Mount Holly | Temperature: -273.1
Name: Northridge | Temperature: 3.0
Name: North Vernon | Temperature: 2.3
Name: North Providence | Temperature: -0.9
Name: Naperville | Temperature: -3.0
Name: McMinnville | Temperature: 3.7
Name: Paris | Temperature: 7.0
Name: Milton | Temperature: 9.6
Name: North Andover | Temperature: -0.8
Name: Inwood | Temperature: 2.4
Name: Norridge | Temperature: -2.6
Name: North Braddock | Temperature: 0.3
Name: North Little Rock | Temperature: 6.1
Name: Norman | Temperature: 1.4
Name: White Rock | Temperature: 5.8
Name: Orchard Park | Temperature: -1.9
Name: Opa-locka | Temperature: 17.2
Name: Bernalillo | Temperature: 0.5
Name: Mount Vernon | Temperature: 2.4
Name: Bel Air | Temperature: 28.2
Name: Sandy Springs | Temperature: 10.1
Name: Spring Lake Park | Temperature: -14.4
Name: Nyack | Temperature: 0.2
Name: Manteno | Temperature: -1.9
Name: North Kingstown | Temperature: -0.1
Name: Park Hills | Temperature: -273.1
Name: North Haledon | Temperature: -273.1
Name: White Oak | Temperature: 3.2
Name: Pine Hill | Temperature: -273.1
Name: Park Ridge | Temperature: -2.8
Name: Orono | Temperature: -7.7
Name: Pittsfield | Temperature: -2.6
Name: North Providence | Temperature: -0.9
Name: Pine Castle | Temperature: 11.1
Name: Manville | Temperature: -2.3
Name: Mount Olympus | Temperature: -2.9
Name: McCook | Temperature: -6.0
Name: Storm Lake | Temperature: -11.6
Name: South Euclid | Temperature: -1.3
Name: North Bethesda | Temperature: 0.6
Name: Northwest Harborcreek | Temperature: -273.1
Name: San Bruno | Temperature: 13.6
Name: New Paltz | Temperature: -2.0
Name: Northborough | Temperature: -1.6
Name: Northgate | Temperature: 3.3
Name: Oneida | Temperature: -2.0
Name: North Madison | Temperature: 2.3
Name: Poughkeepsie | Temperature: -1.8
Name: North Greenbush | Temperature: -273.1
Name: Murraysville | Temperature: 9.1
Name: Weymouth | Temperature: 0.0
Name: Tallahassee | Temperature: 6.6
Name: Stockbridge | Temperature: 11.2
Name: Norristown | Temperature: -0.1
Name: Medford | Temperature: 3.8
Name: Poulsbo | Temperature: 3.6
Name: Paragould | Temperature: 5.7
Name: Milton | Temperature: 9.6
Name: Laguna Woods | Temperature: 16.9
Name: Navasota | Temperature: 12.5
Name: San Carlos | Temperature: 22.1
Name: Malvern | Temperature: 7.5
Name: Northbridge | Temperature: -2.6
Name: Sound Beach | Temperature: -0.6
Name: Teays Valley | Temperature: -0.6
Name: Rendon | Temperature: 10.9
Name: Northview | Temperature: -6.1
Name: New Port Richey | Temperature: 12.6
Name: Paris | Temperature: 7.0
Name: League City | Temperature: 15.1
Name: Mount Vernon | Temperature: 2.4
Name: Sheffield | Temperature: 9.9
Name: Ventnor City | Temperature: 0.9
Name: Murrieta | Temperature: 12.7
Name: Milton | Temperature: 9.6
Name: Oak Park | Temperature: -2.4
Name: Otsego | Temperature: -16.7
Name: New Cumberland | Temperature: 0.9
Name: Munster | Temperature: 6.6
Name: Pittsford | Temperature: -2.4
Name: South San Gabriel | Temperature: 15.9
Name: Mount Healthy | Temperature: -273.1
Name: New Ulm | Temperature: -17.9
Name: Norwalk | Temperature: 17.7
Name: Nederland | Temperature: 14.3
Name: Pine Hills | Temperature: -273.1
Name: Norwood | Temperature: -0.9
Name: Marietta | Temperature: 9.8
Name: Panama City | Temperature: 23.0
Name: Orleans | Temperature: 13.8
Name: Norwalk | Temperature: 17.7
Name: Spring Valley | Temperature: 10.6
Name: New Fairfield | Temperature: -0.8
Name: Paradise Valley | Temperature: 19.4
Name: North Aurora | Temperature: -3.4
Name: Lake Butter | Temperature: -273.1
Name: McFarland | Temperature: 12.4
Name: Park Ridge | Temperature: -2.8
Name: Nappanee | Temperature: -1.1
Name: Northborough | Temperature: -1.6
Name: Mount Juliet | Temperature: 7.1
Name: Norwich | Temperature: 11.1
Name: Northbrook | Temperature: -3.2
Name: Rockport | Temperature: 19.4
Name: Mount Clemens | Temperature: -2.9
Name: Orange | Temperature: 16.9
Name: Shamokin | Temperature: -1.6
Name: Menasha | Temperature: -10.4
Name: Shafter | Temperature: 15.0
Name: Ionia | Temperature: -5.2
Name: Spanish Lake | Temperature: 2.5
Name: Lucas Valley-Marinwood | Temperature: 12.7
Name: Panama City Beach | Temperature: 6.5
Name: Oakwood | Temperature: 3.0
Name: Piney Green | Temperature: 7.6
Name: Speedway | Temperature: 1.1
Name: Medford | Temperature: 3.8
Name: O’Hara Township | Temperature: -273.1
Name: Parker | Temperature: 9.7
Name: Menomonie | Temperature: -16.4
Name: Naugatuck | Temperature: -1.1
Name: Lake Forest | Temperature: 16.9
Name: Margate | Temperature: 9.3
Name: Orem | Temperature: -0.9
Name: Park Forest | Temperature: -1.6
Name: O’Fallon | Temperature: -273.1
Name: Orange | Temperature: 16.9
Name: Oakland | Temperature: -4.2
Name: North Babylon | Temperature: 1.0
Name: Ontario | Temperature: 15.3
Name: Orosi | Temperature: 10.7
Name: North Kensington | Temperature: 1.1
Name: Lake Forest | Temperature: 16.9
Name: Mineral Wells | Temperature: 9.8
Name: Maywood | Temperature: 17.2
Name: Plainfield | Temperature: -0.0
Name: Spring Valley | Temperature: 10.6
Name: Maynard | Temperature: -1.0
Name: Medulla | Temperature: 10.6
Name: Pine Bluff | Temperature: 8.4
Name: Minneapolis | Temperature: -14.3
Name: North Bay Shore | Temperature: 0.8
Name: New Windsor | Temperature: -0.3
Name: North Fort Myers | Temperature: 14.4
Name: Ojus | Temperature: 17.8
Name: Spartanburg | Temperature: 9.3
Name: McGregor | Temperature: 14.4
Name: North Haven | Temperature: -273.1
Name: North Druid Hills | Temperature: -273.1
Name: New Britain | Temperature: -2.0
Name: St. George | Temperature: -8.0
Name: Northfield | Temperature: -17.6
Name: Oyster Bay | Temperature: 1.3
Name: Mantua | Temperature: -0.3
Name: Pineville | Temperature: 14.2
Name: Mansfield Center | Temperature: -1.7
Name: Lawton | Temperature: 2.1
Name: Oak Lawn | Temperature: -2.1
Name: New Port Richey East | Temperature: 10.4
Name: New Braunfels | Temperature: 9.6
Name: New Windsor | Temperature: -0.3
Name: North Brunswick Township | Temperature: -273.1
Name: Pittsburg | Temperature: 12.0
Name: Nevada | Temperature: -4.2
Name: Neenah | Temperature: -10.4
Name: Northbrook | Temperature: -3.2
Name: Naples Park | Temperature: 13.8
Name: Medford | Temperature: 3.8
Name: Pascagoula | Temperature: 8.4
Name: Spring Valley | Temperature: 10.6
Name: Ocean Acres | Temperature: 2.6
Name: Omaha | Temperature: -4.2
Name: Sylacauga | Temperature: 9.8
Name: Spencer | Temperature: -13.5
Name: Meadville | Temperature: -2.3
Name: Orland | Temperature: 12.9
Name: Parkwood | Temperature: 3.6
Name: Napoleon | Temperature: -2.0
Name: Stony Point | Temperature: -1.2
Name: Moorhead | Temperature: -16.1
Name: Pea Ridge | Temperature: -0.3
Name: Oak Park | Temperature: -2.4
Name: Paris | Temperature: 7.0
Name: Menomonee Falls | Temperature: -8.0
Name: Paulsboro | Temperature: 1.8
Name: Norway | Temperature: -11.2
Name: New Hartford | Temperature: -273.1
Name: Orland Park | Temperature: -2.0
Name: McHenry | Temperature: -5.2
Name: Nevada | Temperature: -4.2
Name: Totowa | Temperature: -0.1
Name: St. Anthony | Temperature: -3.9
Name: Conley | Temperature: 10.5
Name: Pimmit Hills | Temperature: -273.1
Name: Orlando | Temperature: 11.2
Name: Pike Creek | Temperature: 1.1
